created_at;full_text_processed;label
02/04/2025;isreal owned the land first god allowed foreign invaders in of their unbelief palestine the name enemies of isreal gave them to mock them it means philistines in latin isreal god people i will stand with them and i will pray they repent and turn back;p
14/09/2024;standing with israel gods will israel here to stay;p
23/09/2024;share if you support israels right to defend from terrorism;p
30/10/2023;israel only the right but the duty to defend and its citizens standwithisrael israelunderattack hamasmassacre hamasisisis freegazafromhamas;p
03/11/2023;a disturbing message in las vegas a stark reminder of rising antisemitism and the urgent need for unity against hate via gal adiv standwithisrael;p
07/10/2024;i stand with israel standwithisrael;p
27/11/2024;stand with israel for our people our land and our future together we defend freedom and unity share and comment with a flag to show support;p
13/01/2025;this israel a tiny dot on the map and the only jewish state in the world attacked on multiple fronts by radical islam and terrorist groups surrounding us israel fighting for its entire existence standing with israel the right thing to;p
21/11/2023;israel everything it can to protect innocent lives hamas everything it can to end them standwithisrael freegazafromhamas;p
09/10/2023;czech republic stands in solidarity with israel;p
16/11/2023;in these dark times remember israel alone standwithisrael;p
09/02/2024;when you stand with israel and against hamas you standing with democracy and against those forces that threaten to destroy it;p
01/02/2024;this israeli resilience embodied even in the midst of war a war that forced upon the people of israel by a genocidal terrorist organization love triumphs over all yisrael chai;p
15/10/2023;this the unfathomable reality for countless children in israel right now standwithisrael israelunderattack hamasmassacre hamasisisis;p
08/03/2025;hamas expanding now on college campuses in the us this terror group must destroyed the us must stand with isreal to defeat these barbarians;p
11/05/2024;israel and always the jewish peoples one and only true homeand that home now under dire threat standwithisrael israelunderattack hamasmassacre;p
09/03/2024;another i stand with israel follow each other pinned post the last one successful with over comments i want to use this platform to unite all of us together i pinning this post for days show presence follow each other we stronger together;p
27/10/2024;israel just fighting for its survival but also against the enemies of civilization completely alone now more than ever everyone should stand with israel unwaveringly;p
06/08/2024;supporting israel means supporting humanity speaking out against hamas terrorism means supporting humanity standwithisrael;p
28/03/2025;i stand with isreal;p
06/11/2023;supporting israel means supporting humanity speaking out against hamas terrorism means supporting humanity standwithisrael freegazafromhamas;p
12/03/2025;if youre a proud supporter of israel comment below with i stand with israel let unite together on this platform;p
23/08/2024;hawaii stands with israel via jonny_cohen;p
06/08/2024;now and always we stand with israel amyisraelchai;p
09/10/2023;israel strong and israel will prevail;p
23/03/2025;ireland stands with isreal all the smart ones stand with israel;p
06/04/2025;i stand with isreal;p
16/12/2024;stand with israel its a biblical mandate;p
01/04/2025;i_iran thirteen_bad javidshah_marz_price thank you for sufficporting freedom for iran in the way king reza pahlavi iranians stand with isreal cyrus accords;p
04/11/2023;a united israel an israel that will prevail over the evils of hamas terrorism;p
02/10/2024;the support and solidarity from all of you my friends will never forgotten the ayatollah regime crossed the red line and the state of israel will remain silent in the face of irans brutal attack on our citizens stand with israel against iran;p
04/10/2024;now and always we stand with the people of israel yisrael chai;p
06/04/2025;i stand with isreal;p
02/10/2024;i will always stand by israels side israel also fighting for us for a free world without islamism and terrorist states like iran thank you israel istandwithisrael;p
04/04/2025;i stand with isreal;p
06/04/2025;i stand with isreal;p
25/03/2025;i stand with isreal;p
27/03/2025;hey bernie if you grandson his head cut off would you feel the same fuck hamas and you i stand with isreal;p
04/10/2024;stand with israels fight for survival;p
26/03/2025;i stand with isreal im american;p
23/09/2024;the world must stand with israel in this brutal war against radical islam and the terrorist organizations surrounding it western civilization must understand that if israel falls they will next you either stand with israel or with terrorism and savagery in between;p
30/10/2023;there a lot of reasons why i support the existence of israel after seeing this wave of antisemitism show it ugly evil face i even more convinced that jews need a country where they guaranteed safety israel cannot listen to the terrorist sympathizers in the un;p
01/10/2024;the united states stands with israel and we stand with our ally it defends against continued attacks from iran and iranian proxies;p
30/09/2024;if you stand for right just and moral then you will stand with the state of israel;p
17/03/2025;and those students think they good educated people horrible they failed at the lessons of life of morality and of compassion failures they disgusting i stand with isreal and they long struggle against anti semiticsm;p
30/03/2025;i stand with isreal and bibi;p
24/03/2025;i stand with israel i stand with isreal;p
23/09/2024;america must stand with israel it acts to protect its families from iranianbacked terrorism and destroy hezbollah capabilities;p
02/06/2024;its a nobrainer that anyone with common sense would support israel theyre up against some real evil forces whose only goal to wipe out the jewish people stand with israel or stand aside;p
28/03/2025;the good people of nigeria stand with isreal in it fights against terror long live idf god bless israel;p
23/03/2025;more to go the good people of nigeria stand with isreal in it fight against terrorists god bless israel;p
20/03/2025;kingrezapahlavi iranian people stand with isreal people our representative only;p
30/03/2025;he just a baby i stand with isreal they started it october th;p
21/03/2025;i stand with isreal i stand for america and the american people but corrupt politicians gotta go;p
25/10/2024;the whole world stands with israel and the idf end the islamic regime of iran;p
29/03/2025;i agree israels war with hamas the palestinian people can never understand why the uk wont stand with palestine the state of isreal didnt exist when britain thought it a good idea to resettle them in palestine;p
22/03/2025;i stand with isreal;p
02/04/2025;we the people stand with isreal our allies;p
21/09/2024;america must stand with israel it takes action against iranianbacked terrorists;p
29/03/2025;fact just you dont stand with isreal or forever wars dont make you antisemitic its time we end this notion that people jew hating antisemitic they refute isreal god bless america;p
01/04/2025;you cant deal with terrorism they need wiping out i stand with isreal;p
12/10/2023;the i stand with israel i support israel a right to exist to wipe out hamas given its genocidal intentactions i support any of the above combined with suspending the laws of war nature or god same standard for my own country;p
13/03/2025;i stand with isreal and will always stand with isreal forever and ever;p
24/03/2025;i stand with isreal;p
05/04/2025;western democracies including canada only stand with isreal in its bombing and starvation campaigners in palestine but beating up kidnapping and deporting anyone protests and calls it out to raise awareness these crimes even in got corporate owned main;p
01/04/2025;biafra stand with you isreal and united states of biafra airborne;p
23/03/2025;we hate palestine people but they support hamas that also wrong ok indian againts terrieost againts any musalim check fact after ttweet second thing when kargil war happen so isreal first county stand with india ok this also reason;p
01/04/2025;i stand with isreal the terrorists resign terrorist sympathizer;p
27/07/2024;israel stands with the united states of america palestine stands with the terrorist state of iran;p
30/05/2024;israel literally fighting for its survival attacked by any front possible israel the duty and the right to defend from its enemies i stand with israel;p
06/04/2025;i stand with isreal;p
04/04/2025;i stand with isreal;p
25/03/2025;i stand with isreal lets all roar for isreal l call for the shadow banning to stop freedom for israel;p
30/03/2025;enough enough its time to wipe them out i stand with isreal;p
31/03/2025;g morning guys i stand with isrealus and i bel that isreal all it takes to defend their land the people of israel etc you that rem ur brothers and sisters in biafra land r battling islamization of their ancestral l;p
06/04/2025;gives a damm about labour politicians isreal millions of british citizens we stand with isreal;p
23/03/2025;proud bharatiya proudly stand with isreal my dear jew friends;p
27/03/2025;i stand with isreal and always will;p
27/03/2025;it the right thing to isreal attacked and every right to defend from the savages if my neighbour attacked my home family and friends they would suffer i stand with isreal with every fibre of my;p
12/12/2024;standing with israel standing on the right side of history show support get gear on;p
22/03/2025;i stand with isreal;p
05/04/2025;you know actually a disgrace after you made a speech to release the sausages you done nothing infact you condoned these barbarians with speeches about muslims theyre killing christians dont you care i stand with isreal a disgrace;p
27/09/2024;we need to stand with israel it defends against islamist terrorists and protects the values we hold dear instead we turning our backs;p
04/04/2025;we stand with isreal and peace;p
22/03/2025;i stand with isreal rogue government agents that the same here in america;p
05/04/2025;i at a loss real believers would never say something like that true christian theology loves isreal and the people hate them unfortunately most people read their bibles i sorry to see something like that;p
31/03/2025;thank you cheryl for speaking the truth i stand with isreal;p
29/03/2025;yes we stand with isreal;p
24/03/2025;i stand with isreal;p
01/10/2024;stand with israel it faces challenges support its right to defend and seek peace;p
19/10/2024;israel a right to target civilians straight from the us state department remember this the next time they dare lecture the world about human rights;p
18/10/2024;israel the right to target civilians but it also an obligation to minimize civilian casualties and take all steps to so sick;p
06/04/2025;and will in touch with this gov to make the case for antiisrael bias and the blatant antisemitism this jumped upon the uk right to tell israel to;p
06/04/2025;israel the right to protect israel a more pertinent question might why labour funding an antiisrael pr exercise from taxpayer money when we apparently cant afford winter fuel payments for pensioners on less than minimum wage;p
05/12/2024;israel the right to defend from threats protecting its citizens from violence a basic right for every nation facts;p
19/02/2025;let real anyone completely delusional knows that israel every right to annex gaza and wipe out every last one of those hamas terrorists that still alive it called selfdefense it called justice;p
06/04/2025;if you in these zones please stop stubborn and move to al mawasi especially if you children take them to safety keep them in the red zones of own stubbornness and pride israel the right to respond to attacks legally any other nation in;p
18/11/2024;stop this state a right to exist israel recognized a state by the un but that recognition grant it the right to subjugate palestinians strip them of their rights and steal their land recognition a license for oppression;p
06/04/2025;yes nation on earth an inherent right to existence and even more so right to existence on the basis of ethnonationalism crazy that all yet to grasp that a lot of us morally consistent reasons to oppose israel;p
28/02/2025;thats nonsense we pay around a trillion a year to them and it reached the point where we create wars to sustain the spending let me guess you probably think we went to afghanistan and iraq for al qaeda and weapons of mass;p
06/04/2025;michael knowles lays out it perfectly i really dont get all the israel hate when people on the right suddenly marching with greta thunberg and supporting islamist governments something i think gone wrong there;p
06/04/2025;israel the sovereign right to control its borders and deny entry to individuals especially those advocate for its destruction its perplexing that some spend considerable effort criticizing israel and then expect to welcomed;p
06/04/2025;they detained you jewhater liar they offered the chance to appeal and returned to the uk at the israeli taxpayer expense israel every right to secure its borders all you antisemite filth lie and lie and lie;p
06/04/2025;good for themisrael the right to refuse terrorists on their land;p
06/04/2025;yet again israel in the right to exclude these two idiots determined to spy and undermine a nation israel every right to defend against removed from this world the islamist sub humans intend you a simpleton and an opportunist;p
06/04/2025;in addition to believing israel the right to cut off food water and electricity to gaza i assuming you also believe israel also the right to repeatedly target and assassinate medics;p
06/04/2025;israel a right to enforce national security especially at a time of war the fact that labour mp posed a threat to that something labour should questioning the security protocols of a democratic ally;p
12/10/2023;israel an absolute right to defend vacuous sloganeering absolute right to selfdefence exists the right to selfdefence qualified international law explicitly prohibits israel now to gaza well the occupation in its entirety;p
06/04/2025;but israel the right to defend;p
25/11/2024;stated throughout that israel the right to defend itll soon time for the leaders of the world to say that israel the right to cut gazas population to less than half its current size and that the west bank really judea and samaria;p
14/10/2024;israel a right to defend their homeland by any means necessary;p
06/04/2025;these mps presumptuous assuming they can go anywhere they like israel the perfect right to say can and cannot enter their country it a pity we the same;p
03/12/2024;israel the right to defend a moral right cannot derived from an illegal act ex injuria jus non oritur;p
06/04/2025;one mp born in china the other in yemen they dual nationals israel a right to reduce entry to terrorist supporters;p
06/04/2025;yet they support hamas and want sanctions on israel oh and a country a right to control its borders a pity the uk the same;p
06/04/2025;last time i checked isreal an independent country and could decide it and let ijnto its country the icc and icj and now these two its propaganda israel a right to deport whoever she wants theres mutual respect with hamas on october th people;p
06/04/2025;israel like any sovereign nation the right to control its borders amp;p
06/04/2025;kemi badenoch got this bang on if israel sees those women a threat to their security then they every right to protect their country israel itvnews emily thornberry hasnt the slightest clue shes on about she should stick to her local constituents;p
06/04/2025;israel every right to deny entry to anyone they so wish the uk the same rights but use them stoptheboats;p
11/10/2024;so you admit hamas the right to attack them great;p
06/04/2025;i dont want to hear one goddamn thing about palestinians kids or otherwise when all hamas to to end all of this give back ever still left alive of the hostage and accept israels right to exist after days of torture starvation and cruelty whatever the;p
06/04/2025;israel the right to refuse entry to anyone they think undesirable just like the uk except we exert that right when it comes to defending our own borders;p
06/04/2025;why it absurd israel the absolute right to protect its borders from undesirables;p
06/04/2025;quite clearly kemi badenoch believes an ally israel the right to stop anyone entry antiisrael i suggest accusation of her wrong entirely;p
29/11/2023;israel the right to defend israel genocidal terror groups on its borders it iran making genocidal threats so far away we all saw happened on oct israels right depend on how you feel in europe us this isnt about you;p
06/04/2025;israel the right to refuse two notorious antiisraeli activists on its territory;p
06/04/2025;would you allow terrorists into home israel the right to refuse anyone you want to boycott israel then dont go to israel;p
06/04/2025;anyone still trotting out the israel the right to defend pish;p
06/04/2025;israel a right to exist the new states rights;p
06/04/2025;the idea that anyone converts to judaism a right to live in israel like saying anyone converts to christianity should a right to live in the vatican city it clearly an absurd proposition only people born to ethnically jewish parents should the right;p
06/04/2025;they make me wanna throw up israel the right to eject anti semitic haters;p
06/04/2025;its unacceptable israel the right to bar entry to anyone they feel would politically agitate against the state;p
06/04/2025;a sovereign nation israel the right to choose enters their country security risk uk might open borders but look at the mess they in;p
06/04/2025;israel the right to refuse admittance to hostile actors;p
06/04/2025;totally fine israel the right to limit access to enemies;p
06/04/2025;good for israel israel the right to protect;p
06/04/2025;mr lammy with all due respect the mps under the auspicious of pflp a known islamist terror group any sovereign nation such israel the right and duty to keep terror supporters out of their country;p
06/04/2025;say you will about the right wing israel still a nation under extreme threat from over million people in the surrounding middle east none of democratically elected governments israel every right to exist without targeted by the;p
06/04/2025;apparently all jews deserve to live in their own state in the promise land sure if this list excluded by god when he supposedly promised the land to the jews if anyone believes in israels right to exist got to short on a few brain cells fact;p
06/04/2025;so israel the right to defend by banning uk mps dared to criticise their actions in gaza anything to say kier starmer uklabourparty starmer israelterroriststate toothlessparliament;p
06/04/2025;israel the right to refuse access to anyone and the uk refuse access to gert wilders shut up you hypocrite;p
06/04/2025;labour party whining doesnt constitute a furious political row israel the right to refuse entry to anyone it considers to a security threat including freelancing labour mps;p
06/04/2025;israel the right to refuse entry thanks for coming;p
06/04/2025;firstly the two labour mps detained they denied entry secondly israel every right to protect its borders and citizens from extremist antisemitic far left activists jake richards appalled dry knickers pathetic runt;p
06/04/2025;israel the right to control its borders especially when those wanting to enter can linked to anti israel activities;p
06/04/2025;every country the right to allow people in or out the two mps could never guarantee that they observe the laws in israel why let them in;p
06/04/2025;this bollox from labour israel every right to defend its borders from hamas glorifying mps additionally labour would the first party to ban extremist politicians from entering the uk and labour mps moralising about freespeech laughable;p
06/04/2025;but israel the right to defend;p
06/04/2025;curious israel the right to defend but to protect its border talk about faux outrage where the outrage at their parliamentary colleague arrested;p
06/04/2025;israel the right to it likes if it deems the labour mps enemies of the state;p
06/04/2025;i see absolutely nothing wrong with the actions that israel took the uk in the past denied entry to mps from other countries so our government right to cry foul when it happens against our mps one stopping them from saying they want in parliament that;p
06/04/2025;wow yet another labour hypocrite i shocked that he expects the uk to protect from provocateurs yet believe israel the right to the same it fun when the ill fitting shoe on foot it;p
06/04/2025;ridiculous statements israel the right to a defensive war in response to the most barbaric attack of oct th the horrors of copiously described need to repeat you know release of hostages would a start;p
06/04/2025;israel the right to starve children to death;p
06/04/2025;curious israel the right to defend but protect its borders talk about faux outrage;p
04/11/2023;just a lil correction israel a right to defend i think anyone disagrees with that yes international law disagrees with that paragraph of the international court of justice advisory of opinion dated asserts israel enjoy a right of self;p
06/04/2025;yes israel a sovereign state the right to decide enters its borders under international law even while occupying other territories this right legally diminished by its occupation status though debates persis;p
06/04/2025;israel the right to ban anyone supports palistinianhamas terrorists murdered the bibas family;p
06/04/2025;she isnt taking sides she dealing with the facts israel the right to block people if necessary thats all she getting emotional like the labour mps;p
06/04/2025;antisemites right going to israel and israel the right to deny them entry lammy a pos;p
06/04/2025;they werent unjustly detained they kicked out one from china one from yemen both support palestine and criticised israel they lied saying they on a parliamentary delegation israel the right to block people and kemi said they h;p
06/04/2025;revolutionlibertyfreedomvoluntarismrebellion disestablishmentarianism governmentvoters antidisestablishmentarianism zionist hoard say that jews gods chosen people israel the right to exist that they a jew amalekitesplural amaleksingular;p
18/03/2025;fact under international law long hamas holding hostages and refusing to engage in good faith negotiations to extend the ceasefire in gaza israel like any sovereign nation fully entitled to take decisive military action;p
06/04/2025;israel the right to deny entry to individuals pose a security risk its about antiisrael hatred but about protecting their borders should respect israels decision and the need for security in the region;p
06/04/2025;israel the right to imprison the americans in the usa for free speech says trump;p
29/10/2024;israel a right to protect its borders israeli people a right to live without fear of massacred the land belongs to israel the god of abraham isaac and jacob gave it to them and nothing can change that nothing;p
06/04/2025;you really that naive it matter they they hate israel and israel the bloody right to refuse them entry but hey we let any terrorist or british hating peoples in here;p
06/04/2025;breaking israel the right to refuse any mp tells false lies and writes untruths online well done israel;p
06/04/2025;the group she talking about led by the rothschilds study history and join the dots there need to a genius to understand behind israel israel behind everything and even the right to commit genocide why you think they work in the shadows;p
06/04/2025;kemi badenoch thinks israel the right to control its borders colossal ignorance israel properly defined borders like a malignant tumour it invades occupies and colonizes surrounding states;p
06/04/2025;israel the right to fuck the decent citizens of america says trump;p
10/10/2023;yes you may think israel the right to defend under international law israel the right to defend;p
06/04/2025;every sovereign nation the right to deny entry to those seek to undermine fabricate and cause mayhem these two hamas shills exception good move by israel british mps barred from entering israel complain of treatment;p
18/11/2024;the oppressed the oppressor the right to selfdefense and international law agrees;p
06/04/2025;i understand they to visit the illegally occupied west bank if they flew to tel aviv then israel the right to determine can enter israel should flown to jorda and if denied access to the wb from there by the illegal occupiers;p
06/04/2025;even if they hadnt israel the right the absolute crust of these entitled labour terror groupies;p
06/04/2025;fantastic hamas relentless terror attacks on innocent israeli civilians must condemned israel the right to defend against these barbaric acts the world must stand with israel enable hamas hate torah teaches us to protect life;p
28/09/2024;one the right to aggress hezbollah and lebanon allowed on and thousands of times since israel the right to war to end that aggression;p
16/11/2023;israel cannot claim the right of selfdefense against a threat that emanates from a territory it occupies;p
28/09/2024;israel perfectly clear they believe they own palestine that it completely to whatever they like with it and palestinians deserve only such rights israelis willing to give them this the fundamental fact of the conflict often obscured in the us;p
06/04/2025;unheard of israel every right to defend amp;p
06/04/2025;isreal the right to refuse entry into its country if those people spread anti israel propaganda;p
09/03/2025;you hopelessly naive the arabs in israel every right enjoyed by jews and others arabs in gaza every right allowed by hamas israel withhold rights from anyone based on race or religion unlike the muslims;p
20/10/2024;now the time to shout it louder than ever before colonized people the right to armed resistance;p
09/10/2023;please join us in prayer for israel her citizens and all those impacted by the violence pray for peace in jerusalem may all love this city prosper psalm nlt prayforisrael;p
04/08/2024;please retweet to spread impact i know this a hard thing to ask but will you consider taking at least a moment each day for the next days to pray for israel would you consider fasting for israel jew and gentile alike within israel anyone likes this;p
05/08/2024;israel we defend you and support the right to defend from all enemies we pray for the peace of jerusalem and all israel god protect israel from its enemies we pray psalms pray for the peace of jerusalem may they prosper love you;p
09/10/2023;this attack on israel by the terrorist organization hamas funded by iran a fulfillment of bible prophecy i answer that here we also pray for the peace of jerusalem scripture tells us to ps join me;p
01/10/2024;pray for israel the whole state under attack;p
24/11/2024;pray for the peace of jerusalem may those love you secure may there peace within walls and security within citadels psalm niv israel jews;p
20/09/2024;pray for israel and for the idf tonight;p
25/09/2024;this the time to pray for israel and for the idf soldiers;p
15/10/2024;pray for the people of israel if you praying respond with the flag;p
25/10/2024;pray for israel pray for the idf pray for the israeli air force;p
30/12/2024;pray for idf pray for israel together we strong;p
30/09/2024;we reach the peak of this war here my prayers may god watch over the idf heroes may god give us wisdom and guidance on the battlefield may god lead us to victory over our enemies may israel blessed can i get an amen;p
06/04/2025;israel under fire physically politically and spiritually we just stand we pray lift voice pray for israel;p
04/04/2025;shabbat shalom to our brave soldiers protecting israel this shabbat we pray for their safety and the return of the hostages shabbat shalom;p
05/04/2025;happy sabbath to all you love godrest trust in him the lord hearanswer you before you call those of you pray for israelthe peace of all people god bless you keep you shine his face favorably upon you to prosper you in his grace in everyway;p
30/09/2024;pray for israel and for the people of the middle east may god glorified and many find salvation in jesus jesussaves israel middleeast peace;p
09/10/2023;please join the entire team and i we pray over israel for the sake of my brothers and friends i will say peace within you for the sake of the house of the lord our god i will seek prosperity psalm prayforisrael;p
06/04/2025;at the th bathurst and sheppard rally in support of israel and the israeli hostages remain in hamas captivity we peacefully pray for their safe return bringthemhomenow;p
15/11/2024;pray for israel today pray for the return of the hostages pray for the safety of the idf soldiers can i get an amen;p
30/09/2024;if ever you wanted to pray for israel now the moment matter religion or language prayers matter;p
06/04/2025;when you read many terrorists and extremists account on they posted on x daily esp when they justify their burning alive of deborah samuel in sokoto you will realize we need to pray more for israel to succeed in their mission;p
06/04/2025;for ezra prepared his heart to seek the law of the lord and to it and to teach in israel statutes and judgments ezra kjv _ pray lord prepare my heart body and soul to receive word cause me to tremble at thy word tonight ministerisaacadinoyi;p
05/04/2025;i stand by and pray for israel;p
05/04/2025;pray for continued unity among believers in israel;p
03/04/2025;pray for the peace of israel;p
07/03/2025;pray for israel strength we face relentless evil seek god protection for our warriors today;p
04/04/2025;christians arent the smartest people israel a hand in trying to kill jesus and christians believe that jesus died on the cross and resurrected from the dead but he never actually died then christians teach to pray for israel after israel tried to kill jesus;p
06/04/2025;good morning patriots please pray for our country and our leaders pray for the peace of israel;p
09/10/2023;the bible instructs us to pray for the peace of jerusalem in psalm i praying for israel i pray that god will protect them from their enemies will you join me in this prayer;p
04/04/2025;please pray for israel;p
05/03/2025;pray for israel triumph over evil in this existential fight rise up;p
06/10/2024;pray for israel pray for the free world stand with us in hope and belief for peace and freedom share prayers or thoughts for peace in the comments;p
21/02/2025;pray for israel it a tough week between the lies from hamas their murder and barbaric coffin parade of hostages and the suspected terrorist attack outside of tel aviv israel and the jewish people need our prayers and the comfort of god;p
04/04/2025;israel at war weekly news review april to god the glory great things he hath done pray for the peace of jerusalem amp;p
07/10/2023;pray for israel praying psalm yhvh covers his people directly in the mighty name of yeshua hamashiach pray without ceasing repost mosques in jerusalem incite for war against israel;p
10/03/2025;pray for us the people of israel enduring with unbreakable resolve share voice stand with us now;p
04/04/2025;pray for the peace of israel thus says the lord pray for the peace of jerusalem they shall prosper that love thee prophetelvismbonye;p
06/04/2025;john nlt for salvation comes through the jews psalm kjv pray for the peace of jerusalemisrael they shall prosper that love thee peace within thy walls and prosperity within thy palaces god bless isreal;p
06/04/2025;pray for israel;p
08/10/2023;pray for the peace of jerusalem may they secure love you peace within walls and security within towers psalm i will bless those bless you and him dishonors you i will curse genesis prayforisrael israel;p
06/04/2025;the roots matter for a while the roots of this tree philodendron gave the appearance it healthy through the leaves then slowly it yellowed when i pulled it the roots gone israel the roots of christianity and she matters to god and jesus so pray for israel;p
06/04/2025;pray for israel the lord prayer our father in heaven reveal to israel loving faithful and personal fatherhood may holy name worshiped in holy land may kingdom come in purity and power and will done in israel it in heaven give;p
05/04/2025;pray for its repentance yahweh must its center for blessings to come i pray for israels peace but i also know it requires it must turn to god;p
03/04/2025;please continue to pray for the people in ukraine and israel bombings continue pray for god to call all souls to him to come to a saving knowledge of jesus christ please pray the same for our leaders;p
06/04/2025;pray for israel;p
05/04/2025;i pray for israel all the time;p
06/01/2025;pray for israel;p
12/10/2023;lets remain in constant prayer for israel daily father we declare zechariah the people of jerusalem strong the lord almighty their god israel prayer prayforisrael;p
06/04/2025;we pray for israel;p
26/10/2024;pray for israel pray for the idf pray for the protection of god covenant people pray for the end of iran rotten regime;p
06/04/2025;father god we pray for the peace of jerusalem may peace within walls and security within israel in jesus name safe secure and prosper romans;p
27/09/2024;this shabbat we pray for the safe return of our loved ones held hostage in gaza we pray for our brothers and sisters in northern israel enduring relentless rocket fire we pray for the safety and strength of our brave men and women in uniform protecting our homeland;p
01/10/2024;my prayers with the people of israel they face iran attack that distinguish between muslims christians or jews israel fighting for its very existence and just king david pursued his enemies to achieve total victory israel must the same;p
02/10/2024;today and everyday we pray for israel we welcome this new year we pray for peace and healing in the holy land psalm standwithisrael;p
07/10/2023;we should praying today for israel like never before since this morning the state of israel at war lets remember that god eternal purpose to bless the world through israel our savior a jewish savior a gift israel given us in the current;p
02/04/2025;this aimed at anyone in particular i just wanna put it out there again i pray the lord ure glossing over this section of my ccard im so serious this a safe space for zionists and israel sympathizers i will actually biting ur head off;p
01/10/2024;almighty god we ask that you defend israel cause and intervene on her behalf for you a strong tower of defense for those love you;p
01/10/2024;pray for israel we must stand shouldertoshoulder with our ally;p
13/04/2024;please pray for the first time ever iran launched a direct attack on israel uavs and cruise missiles on their way to israel when the enemy comes in like a flood the spirit of the lord will lift up a standard against him isaiah behold he keeps;p
31/10/2023;prayer for israel father we declare joy over the jewish people according to psalm and strength according to nehemiah in the name of jesus israel prayforisrael;p
01/10/2024;israel barraged from missiles fired from iran across their nation iran long a supporter of terrorism and terrorist organizations like hamas and hezbollah pray for the safety and protection of the people of israel the bible tells us to pray for the peace of;p
01/10/2024;pray for israel pray for the land of jacob keep the land of god in prayers may yhwh protect his land from those that seek to destroy her the lord will prevail israel will prevail;p
28/03/2025;we face these difficult times lets come together in unity and strength praying for peace and protection for all in israel;p
15/02/2025;israel pray that christians in israel will witnesses to gods love in a region dominated by hatred and extremism;p
06/04/2025;if they refuse jesus god a terrible plan for them but it his will that anyone should perish;p
06/04/2025;realize this conflict over israel spiritual pray for wisdom regarding israel zechariah on that day when all the nations of the earth gathered against her i will make jerusalem an immovable rock for all the nations all try to move it will injure;p
06/04/2025;worry about country you taken over by muslims;p
01/10/2024;pray for israel to destroy the islamic republic in iran and their terrorist proxies attacking million israelis tonight;p
06/04/2025;rabbi speaks out after antiisrael activists accused him of stalking forced to pay k legal bills antiisrael demonstrators accused of deafened a washington dc rabbi he trying to pray for israel hostages outside its us embas;p
08/10/2023;ways to pray for israel pray for the peace of christ to with the people of israel and the innocent lives living under hamas reign pray for the gospel to abound during this time while physical life in danger their spiritual lives still in need of jesus;p
24/07/2024;i stand with israel my god the god of abraham isaac and jacob stands with israel;p
09/10/2023;the bible tells us to pray for the peace of jerusalem psalm we want to pray that they arrive at some kind of peace we want to pray that this horrific terrorism stops and that they able to get their hostages back and we want to pray that god places his hand of;p
30/09/2024;pray for israel the following a translation of the text that appears in the image and it all true and certain upon us for he the lord our god and there none beside him and we his people israel he redeems us from the hand of kings he our king and;p
01/10/2024;pray for tel aviv pray for the idf stand with israel destroy all the terrorists;p
06/04/2025;we also commanded to pray for the peace of jerusalem in psalm israel matters pray for israel;p
01/10/2024;father god we lift up prayers for israel protection and empowerment guard her cities and borders and empower the leaders with wisdom and strength displaying glory you defend her;p
01/10/2024;praying for the people of israel they face this latest onslaught of iranian ballistic missile attacks we must stand with our most precious ally they fight for their very existence;p
19/10/2024;pray w me for netanyahus and israels security and safety join me in praying also for the jewish people everywhere for their safety but also for their happiness and knowledge that they loved and supported;p
02/10/2024;if you praying for israel you praying for global war economic shockwaves skyhigh energy prices supply chain disruptions mounting deaths and ultimately the blood of us soldiers israel determined to make sure us soldiers and taxpayers bear the brunt of;p
06/04/2024;friend please pray for israel now israel put hope in the lord for with the lord unfailing love and with him full redemption psalm read the latest update from israel gt;p
07/10/2023;israel at war anyone reads the bible amp;p
04/04/2025;shabbat shalom to all of you wishing you a shabbat filled with blessings of good health and happiness let us continue to pray for israel and all the captives to return home let me fall if i must fall the one i will become will catch me rabbi israel ben;p
01/10/2024;prayer for the nation of israel god of abraham isaac and jacob we lift up the apple of eye the nation of israel and the israeli people to you right now and humbly ask you to make manifest presence known to them like never before we humbly and earnestly ask;p
21/11/2024;father god we lift up prayers for israel protection and empowerment guard her cities and borders and empower the leaders with wisdom and strength displaying glory you defend her;p
24/11/2024;father god we lift up prayers for israel protection and empowerment guard her cities and borders and empower the leaders with wisdom and strength displaying glory you defend her;p
26/10/2024;may the lord bless and protect the idf and all israel praying for the peace of jerusalem and for israel safety;p
06/04/2025;i hope you and friends family and community stay safe so devestating you must exhausted all my best to you and everyone praying for you hang in there my friend;p
21/09/2024;pray for the safety of the people of israel;p
16/08/2024;yes pray for israel pray for israel to stop stealing american tax dollars pray for israel to stop blowing babies heads and limbs off pray for israel to repent for the uss liberty terrorist attack on america pray for israel to stop interfering in america elections;p
26/11/2024;let us a prayer for israel pray for the jewish people pray for the hostages pray for success in this brutal war pray for strength and wisdom pray for guidance from god amen;p
21/02/2025;i an american christian and i stand with israel i praying for the bibas family and for everyone in israel and for jewish people everywhere you alone;p
03/04/2025;i pray for israel every day abel i pray for the people every day and for the hostages and for all of you my friends i wish there more i could maybe just a wave of my hand and all this would just set right;p
07/10/2023;prayers for the people of israel utterly horrifying videos amp;p
01/10/2024;praying for our brothers and sisters in israel;p
02/11/2023;all the us and its allies can talk about israels supposed right to selfdefense even though an occupying power it that right confirmed by an advisory opinion of the international court of justice in such behavior by the united states;
